Time, Username, Tweet, Replies, Retweets, Likes, Language, urlStatus
Jan 25,@Mbotby_,"Admin yg terhormat, mohon cek mention atau dm saya",0,0,0,Indonesian,https://twitter.com/Mbotby_/status/956383451963248640
Jan 25,@siswoyotunggal,"@IndosatCare kenapa aplikasi gak bisa refresh min, itu pulsa udah dari jaman kapan.. udah isi ulang lagi, kuota juga udah isi ulang..pic.twitter.com/xpOSw7rFNt",0,0,0,Indonesian,https://twitter.com/siswoyotunggal/status/956369692825829376
Jan 25,@haridiva,"Saya tidak masalah kok mereka memotong pulsa karena saya tidak pernah mengisi pulsa, cuma mengisi paket data saja. Tapi kok bisa tanpa registrasi apapun, layanan SMS seperti itu bisa hadir di nomor pelanggan Indosat? Apa kejadian serupa bisa dihindari ke depannya?",0,0,0,Indonesian,https://twitter.com/haridiva/status/956345561724039168
Jan 25,@haridiva,"@IndosatCare kenapa pagi ini saya bisa mendapatkan SMS seperti ini? Pesan seperti ini bisa datang dengan sendirinya ke nomor konsumen Indosat, apa tidak ada cara untuk meniadakan? Karena cukup mengganggu. Terimakasih.pic.twitter.com/EO2FL8YxYx",1,0,0,Indonesian,https://twitter.com/haridiva/status/956340817538330624
Jan 25,@mnaufalmahdy,Kuota malam di paket freedom combo itu pakai jaringan 3G / 4G?,1,0,0,Indonesian,https://twitter.com/mnaufalmahdy/status/956329009826078720
Jan 25,@xincureYAPx,"Sudah dan pembaharuan dari indosat sudah juda tapi kenapa masih mentok di 30kbps ? padahal si kuota masih banyak, semua kerjaan jadi tertunda terus kalo seperti ini teruspic.twitter.com/DoFNUNNbOu",1,0,0,Indonesian,https://twitter.com/xincureYAPx/status/956241195344084992
Jan 24,@deen_bagus1,"@IndosatCare jaringan di Cicurug Sukabumi buruk sekali,
Kecepatan 4G rata-rata hanya 1,25kb/s..
Saya mencoba pakai hari ini dari pukul 06.30-23.17 tidak ada perubahan,
Adakah solusi? Atau membuat konsumen anda akan beralih ke produk lain...
Terimakasih",1,0,0,Indonesian,https://twitter.com/deen_bagus1/status/956199610162147328
Jan 24,@StaraAnna,"@IndosatCare ini kenapa paket internet skrg cepet banget abisnya ya? Biasanya saya Freedom L bisa 1 bulan, tp ini 2 mingguan udah abis. Sabtu kmrn nambah extra kuota 2GB tapi skrg sudah abis jg. Padahal cm buka sosmed dan ga lama2. Gak masuk akal!pic.twitter.com/5C05ep9bUZ",3,1,0,Indonesian,https://twitter.com/StaraAnna/status/956183412020137985
Jan 24,@siriuslyelmo,"Tolong sinyal Indosat di daerah Chase Plaza, Grand Indonesia, dan Pasaraya Blok M dioptimalkan ya supaya saya bersemangat terus menggunakan layanan kalian ",1,0,0,Indonesian,https://twitter.com/siriuslyelmo/status/956183050798252032
Jan 24,@nadyazahrayny,"@IndosatCare pulsa gw udah kepotong 100 tp paket belum ada wey, udah dari senin ampe sekarang belum ada juga, nelp cs cuma bisa bilang dibantu dipercepat, apanya yg dipercepat ya? hello pic.twitter.com/G1TNEAc2mX",0,0,0,Indonesian,https://twitter.com/nadyazahrayny/status/956174553171992576
Jan 24,@bobsepers,@IndosatCare bagaimana tindak lanjutnya kalau seperti ini ? Padahal isi sms yg terkirim sama tapi yg satunya gagal registrasipic.twitter.com/Fjgr6m3Ioa,0,0,0,Indonesian,https://twitter.com/bobsepers/status/956170675722510336
Jan 24,@nikoandrian__,"Makasih atas bantuannya, sekedar masukan kalo bisa cs di galeri indosat Tulungagung di tambah. Setiap hari antrian membludak sampe luar kantor. Saya antri sampau 1 jam lebih",0,0,0,Indonesian,https://twitter.com/nikoandrian__/status/956163700502626305
Jan 24,@fikrialfiandi3,@IndosatCare Kenapa sinyal indosat di daerah bekasi lemot banget?! Sinyal ilang-ilangan terus kaya main petak umpet,0,1,0,Indonesian,https://twitter.com/fikrialfiandi3/status/956159754807656449
Jan 24,@kartikasft,@IndosatCare halo kok pulsa saya hangus? Ini yang tersisa tinggal 5k aja isi barusan. Perasaan saya cek kemarin masih ada 15k -an. Hilang kemana pulsa 15k saya?pic.twitter.com/OBHKwk6mDt,1,0,0,Indonesian,https://twitter.com/kartikasft/status/956155079031078912
Jan 24,@sayurganjaaaa,"@IndosatCare min, ini maksudnya gimana ya unlimited youtube harus di claim di applikasi myim3pic.twitter.com/RkxmCsj1Qv",1,0,0,Indonesian,https://twitter.com/sayurganjaaaa/status/956150839449538560
Jan 24,@meidifazzahra,@IndosatCare  saya coba buat purchase line sticker using pulsa tp setelah saya kirim code via sms saya tdk mendapat balasan apa2 lg dan tdk bisa purchase sticker tsb. Knp y ini? Sy ud cb berkali2 ttp gabisa.pic.twitter.com/L4POcJpbDc,0,0,0,Indonesian,https://twitter.com/meidifazzahra/status/956130290597949440
Jan 24,@devicrok,"@IndosatCare eh aku g mau tahu ya tolong dibenahi dong manajemennya kemarin aku masalah dengan tiba2 Pulsaku ilang, skg masalah kayak gini apaan sih ini ngeselin",1,0,1,Indonesian,https://twitter.com/devicrok/status/956129376176779265
Jan 24,@shofieu,"@IndosatCare hae kak, paket unlimited apps itu ada batas penggunaan data aplikasi perhari apa gak ya? Soalnya tak pakai Spotify-an belum ada 250mb pemakaian kok udah dapat sms notifikasi bahwa pemakaian udah nyampe segitu. Tolong gak usah minta penyelesaian di dm. Makasih.",1,0,1,Indonesian,https://twitter.com/shofieu/status/956123366657699842
Jan 24,@IndosatCare,"Sore kak Amir, maaf atas late responnya ya dan sudah kami update untuk hal yang dialaminya lewat DM. Salam ^iwan",0,0,0,Indonesian,https://twitter.com/IndosatCare/status/956083587308175360
Jan 24,@DimasPrasettyo,udah tapi tetep aja gaada perubahan,0,0,1,Indonesian,https://twitter.com/DimasPrasettyo/status/956059684716326912
Jan 24,@jooniewish,"@IndosatCare hi, saya mau nanya apa benar ini nomor dari Pihak indosat? Kemarin dia menelpon saya menawarkan sesuatu tapi langsung saya matikan dan dia nelpon lagi. Terimakasih mohon responnya :)pic.twitter.com/DLTcjCbC6O",1,0,0,Indonesian,https://twitter.com/jooniewish/status/955979892293685248
Jan 23,@dtia18,"@IndosatCare kak aku abis maketin yang yellow 2.500 baru bgt
trus aku make download eh pulsaku kesedot padahal kuotanya msh bnyk diatas 500mb itu knpa ya?",1,0,1,Indonesian,https://twitter.com/dtia18/status/955839176494137344
Jan 23,@Leobebbe,"@IndosatCare jadi saya isi ulang 75rbu dan krn saya pakai iOS saya mau daftar paket freedom combo M 55rbu yg biasa, entah knp ggal terus kemudian coba daftar yg paketan baru yg ada free apps usage 70rbu dan bisa. Ini emang dialihkan ato gmn? Soalny free youtube kan cuma android.pic.twitter.com/wcN7u6H2ON",1,0,0,Indonesian,https://twitter.com/Leobebbe/status/955761179720237057
Jan 23,@Sarahsarss,Udah di dm ya,1,0,1,,https://twitter.com/Sarahsarss/status/955655275658149888
Jan 23,@CrusitaMS,"@IndosatCare @YLKI_ID  min, gimana ya kelanjutannya min, saya sudah dm dan lain lain. Saya butuh sekali pulsanya secepatnya min, untuk registrasi paket internet lagi. saya harus tunggu berapa lama ya min??? tolong kabari ya admin secepatnyaa donggg",1,0,1,Indonesian,https://twitter.com/CrusitaMS/status/955643647612997632
Jan 23,@duniadian,@IndosatCare kuota sama masih kenapa pulsa kemakan 90rb katanya pemakaian internet??? Sudah saya DM bukti2nya saya tunggu jawabannya,0,0,0,Indonesian,https://twitter.com/duniadian/status/955628988059103232
Jan 23,@Ridho_Dede,Udah lewat dari estimasi. Estimasi jam 6 pagi. Sampai sekarang pulsa blm dikembalikan dan paket internet juga blm masuk. Mau alasan apa lagi kalian?,1,0,1,Indonesian,https://twitter.com/Ridho_Dede/status/955625288070660096
Jan 23,@ribkadel,"@IndosatCare  hi, nonor adek saya sudah dari kemarin sinyalnya hanya E, padahal kita pake family combo berlima, dan hanya dia yang begitu.
Sudah di restart sampai 3 kali, sudah matikan setengah jam, gabisa juga.
bisa dibantu?",1,0,0,Indonesian,https://twitter.com/ribkadel/status/955621404438814721
Jan 22,@Ridho_Dede,Mau sampai kapan min? Sampai pelanggannya pindah ke provider lain?,1,1,1,Indonesian,https://twitter.com/Ridho_Dede/status/955475976099528704
Jan 22,@baguspea,"@IndosatCare mohon bantuannnya pada keaempatan pertama, sinyal selalu hilang saat masuk kerumah dan baru terjadi pada beberapa hari kebelakang. Mohon bantuannya pada kesempatan pertam. Many thnxpic.twitter.com/6eupjVPEN4",1,0,0,Indonesian,https://twitter.com/baguspea/status/955472816740052992
Jan 22,@akhlishamala_,"Min, waktu sy ngaktifin data pertama kalinya setelah registrasi berhasil kenapa langsung ada sms kek gitu? Pdhl blm dipakai sama sekali -__-pic.twitter.com/JacDnyGhWp",1,0,0,Indonesian,https://twitter.com/akhlishamala_/status/955447068847349761
Jan 22,@dionaria,"@IndosatCare  tolong dijelaskan ini maksudnya gimana ya,  topup pulsa 50.000 berhasil,  tapi disitu tertulis ""pulsa anda saat ini Rp. 0. Itu maksudnya gimana ya?  Dari dulu selalu begitu,  gak ada kepengen untuk ngebenerin gitu? pic.twitter.com/NQKfSHg3eH",0,0,0,Indonesian,https://twitter.com/dionaria/status/955433818176987136
Jan 22,@diahsuharto,"@IndosatCare selamat malam indosat. Tolong dijawab dengan cepat, ini no.saya 085600923244. Kemaren tgl 21 januari saya pakai paket 1gb/hari yg Rp.1000, saya registrasi pukul 8.30pm. Pulsa saya 25 ribu di jam 3.pm tgl 22 januari HABIS g tau kenapa. Mohon penjelasannya.",2,0,0,Indonesian,https://twitter.com/diahsuharto/status/955409492140728320
Jan 22,@dwipard,"@IndosatCare Saya merasa dirugikan berupa pulsa langsung habis karena paket tiba tiba tidak aktif pada pukul 14.41, padahal harusnya non aktif pada pukul 15.08. Bagaimana menurut kakak admin tentang kejadian tragis ini?pic.twitter.com/BIRQGa1Abv",1,0,0,Indonesian,https://twitter.com/dwipard/status/955408139788075008
Jan 22,@simisimitanya_,"@IndosatCare min kenapa pulsa indosat saya kalo habis ngisi pulsa pasti nyedot terus ya min , padahal ga pake internet juga :( ga pernah neko neko",1,0,1,Indonesian,https://twitter.com/simisimitanya_/status/955402926171701248
Jan 22,@alvinlie21,"SMS penipuan/ penyesatan pelanggan tsb dikirim oleh 
0858.1697.0335

Mohon Content Provider *567*15# dikenakan sanksi karena menjalankan bisnisnya secara sangat tidak etis/ menipu

@aduanBRTI
@kemkominfo
@rudiantara_idpic.twitter.com/Qj8O1uA9TY",0,0,0,Indonesian,https://twitter.com/alvinlie21/status/955379225774628864
Jan 22,@alvinlie21,"Mohon panduan bgmn hentikan langganan terkait *567*15#

Ini sdh termasuk penipuan pelanggan
@aduanBRTI
@kemkominfo
@rudiantara_id",1,0,0,Indonesian,https://twitter.com/alvinlie21/status/955374782010220546
Jan 22,@alvinlie21,"@IndosatCare saya menerima SMS terlampir.
Mhn info proses apa yg terkait *567*15# dan kaitannya dgn kewajiban saya sbg pelanggan.
Tks
@aduanBRTI
@kemkominfo
@rudiantara_idpic.twitter.com/TYFGMRyypm",2,0,0,Indonesian,https://twitter.com/alvinlie21/status/955371801957212160
Jan 22,@gananggg,"@IndosatCare Saat mendaftar indosat yellow tertera bahwa jika mendaftar paket indosat yellow 1gb berlaku untuk 24 jam. Tp kenapa bisa ada pernyataan via dm kalau data harus dimatikan 1-2jam sebelum waktu pemakaian habis?krn tidak ada pemberitahuan dr awal,saya tau pun jg via dmpic.twitter.com/BEX6eoN7ZI",1,0,0,Indonesian,https://twitter.com/gananggg/status/955367617287528448
Jan 22,@mbvtt,"Min, ada saran provider lain gak yg lebih bagus kualitas sinyalnya. Di sini pake indosat lelet banget",1,0,2,Indonesian,https://twitter.com/mbvtt/status/955366551275778048
Jan 22,@Fottierre,"@IndosatCare awalnya saya pengen DM tapi kayaknya bakal lebih cepet di notis kalo lewat mention langsung. Ini app myIm3 udah berbulan"" kayak gini gimana ya? Sejak di update gabisa load status terus. Saya jadi gabisa mantau kuota saya lewat app. Tolong responnya ya, makasih.pic.twitter.com/RwC6JNwgMA",1,0,0,Indonesian,https://twitter.com/Fottierre/status/955356790438297602
Jan 22,@liananuriyal,dipketn pulsnya tinggal 4000 trs mlm tiba2 jadi 2800. Siang tadi blm jam 12.42 pktan distop pdhal bts akhrnya 13.12 dan pls hbs,0,0,0,Indonesian,https://twitter.com/liananuriyal/status/955335615872057349
Jan 22,@AfnanAssagav,@IndosatCare @Telkomsel @myXL @myXLCare sinyal ampas tarif mahalhttps://twitter.com/AfnanAssagav/status/955321222224527363 …,3,0,1,Indonesian,https://twitter.com/AfnanAssagav/status/955321995599622144
Jan 22,@mulyana22_,@IndosatCare min ini apaan baru juga daftar kuota paket yellow jam 11.18 masa jam 11.24 paket nya udh di jon aktifkan pulsa saya 6K ludes langsung. Kmvrt bener anjirr dah. Padahal baru di pake buka WA doang. Kmvrt bener ini Indosatpic.twitter.com/j2mrfXpJog,2,0,0,Indonesian,https://twitter.com/mulyana22_/status/955295867359019008
Jan 22,@erikharyadi94,Iya cuman omong kosong itu tapi kenyataannya gak ada,1,1,0,Indonesian,https://twitter.com/erikharyadi94/status/955164715352666112
Jan 22,@erikharyadi94,Kurang memuaskan pelayanannya mas @IndosatCare karena mungkin banyak yg komplain makanya  pada bingung semua operatornya?,0,1,0,Indonesian,https://twitter.com/erikharyadi94/status/955164392441565184
Jan 21,@ShuYanTaw,"Sudah dicoba dan tetap gak bisa nih, ada alternatif solusi yang lain gak?",0,0,0,Indonesian,https://twitter.com/ShuYanTaw/status/955092028919918593
Jan 21,@imambwahyudi,Jadi setelah kuota utama habis tidak bisa dipakai download ya ?,0,0,1,Indonesian,https://twitter.com/imambwahyudi/status/955071451220017152
Jan 21,@Poskrip,"@indosatcare Admin, tolong dibantu perpanjangan paket internet saya knp gagal? Padahal pulsa cukup & tdk dalam masa tenggang?pic.twitter.com/cTTFFfmMIW",0,0,0,Indonesian,https://twitter.com/Poskrip/status/955047266619858944
Jan 21,@RonnySitorus,"@IndosatCare koneksi internet saya kenapa cuman sebatas 34 kb/s ya, 
Mohon bantuannya, terimakasih",0,1,0,Indonesian,https://twitter.com/RonnySitorus/status/954985255953248257
Jan 21,@khdwsj,"@IndosatCare ini gimana ya, sinyalnya nggak stabil.. baru yg 3g ini~ yg 4g malah ngilang udah..pic.twitter.com/DRJ9jVIeN7",1,1,0,Indonesian,https://twitter.com/khdwsj/status/954978187200491521
Jan 21,@yonocy,"@IndosatCare mohon ditanggapi/ditindak lanjuti masalah yang sudah sy DM,cs *indy  bagaimana solusi/penangannya?",0,0,1,Indonesian,https://twitter.com/yonocy/status/954973093012824066
Jan 21,@FBP_FBP,"@IndosatCare Min, untuk paket Freedom Combo M itu dapet Spotify gratis kan ya 1 bulan, kenapa waktu saya daftar malah ditagih pulsa lagi?pic.twitter.com/zx47CTy0mJ",0,0,0,Indonesian,https://twitter.com/FBP_FBP/status/954946519139938304
Jan 21,@dynkuu,"Boro amat sinyal internet... Buat sinyal telpon aja ilang semua... Udh hr keberapa ini, minta penanganan bkn makin baik malahan makin jelek. Percuma amat.pic.twitter.com/8gy1SQ6cBU",0,0,0,Indonesian,https://twitter.com/dynkuu/status/954927336587063296
Jan 21,@blackpakers,Sinyal 4g di wilayah trucuk Klaten harap di perbaiki hilang2 sinyalnya..,0,1,0,Indonesian,https://twitter.com/blackpakers/status/954912065684103170
Jan 21,@eriyantonugroho,"@IndosatCare mohon sinyal 4g di daerah klaten kota seputaran unwidha dan gor klaten diperbaiki
Dikarenakan tidak stabil kadang 3g.
Kadang juga tak ada sinyal.",3,5,9,Indonesian,https://twitter.com/eriyantonugroho/status/954901814356226048
Jan 21,@arismunandrr,"@IndosatCare saya mau tanya. Di salah satu opsi pilihan pembelian paket data tertera seperti di gambar ini, ada keterangan ""2 GB Akses Aplikasi dan Youtube sepuasnya, Data Rollover"". Pertanyaan saya: 2 GB Akses aplikasi, apa untuk semua aplikasi, dan Data Rollover itu apa?pic.twitter.com/UX3gsVe3Pz",2,0,0,Indonesian,https://twitter.com/arismunandrr/status/954844740318474240
Jan 21,@rizalrifada1,"Tolong ada notif dong, misal sisa 100 mb kasih notif, operator seblh masih 400 mb aj ada notif, terus muncul terus sampe kuota habis. Jd bisa kira2 kita",1,1,0,Indonesian,https://twitter.com/rizalrifada1/status/954840409749864448
Jan 21,@nandagodblazt,"Hehehehe, sudah 6 hari dan saya masih bertahan dengan indosat. Apa ada masukan lain selain pengaturan network dan menunggu update?pic.twitter.com/pcmGL4thmj",1,0,0,Indonesian,https://twitter.com/nandagodblazt/status/954832477159227392
Jan 21,@bayuchemist,Saya gak bisa daftar paket padahal pulsa msh cukup!! Dpt sms pulsa anda tdk cukup,1,0,1,Indonesian,https://twitter.com/bayuchemist/status/954799019733102592
Jan 20,@towik_,"@IndosatCare kenapa masa aktif paketan yellow masih berlaku tapi sejam sebelum paketan abis paketannya sudah tidak aktif? Mohon pulsa saya dikembalikan, nominalnya memang tak seberapa tapi untuk anak kos itu sangat berharga. Terima kasih.pic.twitter.com/wJyuqiaPXz",1,0,0,Indonesian,https://twitter.com/towik_/status/954750801007624192
Jan 20,@maharr_dk,"@IndosatCare min, keluhan biasa. Gk bisa beli paket manual. Sudah saya prefer ke 3G dan off data seluler tapi balesannya tidak berhasil.
Thankyou min.pic.twitter.com/nbBgdMayBN",1,0,0,Indonesian,https://twitter.com/maharr_dk/status/954713203719659521
Jan 20,@ardynshufi,"@IndosatCare Selamat malam. HP saya tidak bisa konek internet, baru diinstall ulang. Bagaimana cara pengaturan APN indosat secara manual? Sudah mencoba SMS ke 3000 (gprs tipe hp) juga tetap gagal.",1,0,0,Indonesian,https://twitter.com/ardynshufi/status/954698558610972672
Jan 20,@aninratnapeni,"Sudah saya coba berkali2 dan tetap tidak bisa. Saya lihat ada beberapa orang yang mengeluhkan hal yang sama hari ini, coba dicek deh apakah ada gangguan untuk registrasi paket internet, dan segera perbaiki karena ini mengganggu sekali dan sudah sering sekali terjadi.pic.twitter.com/GOSvMszmEG",1,0,0,Indonesian,https://twitter.com/aninratnapeni/status/954694453918253057
Jan 20,@dwiars,"Sinyal 4G penuh tapi kecepatan dibawah 20KB/s saya coba di sinyal 3G jg sama, di sinyal E lebih parah, saya sempat tanya pengelola gedung katanya sudah follow up ke provider jg, tolong ya min dibuatkan laporannya, biar semakin mantap indosatnya ",0,0,0,Indonesian,https://twitter.com/dwiars/status/954687316173365248
Jan 20,@Thejuwindaa26,"@IndosatCare min simcard saya kenapa y dari tadi pagi-skrg di pakai telefon , sms gak bisa ( saldo tidak mencukupi ) tapi saldo saya masih ada 19rb (masa aktif jg masih lama )pic.twitter.com/0t0tNTzlH2",1,0,0,Indonesian,https://twitter.com/Thejuwindaa26/status/954676480721616896
Jan 20,@itztasyara,@IndosatCare halo ini saya mau daftar paket yellow daritadi gak bisa-bisa. Udah ada balasan tapi ga aktif juga. Udah daritadi siang.pic.twitter.com/L5oqOPZDq5,1,0,0,Indonesian,https://twitter.com/itztasyara/status/954674997376704517
Jan 20,@jinw00sus,@IndosatCare apps myim3 ini gimana cara sign upnya sih? Saya mau sign up di bilang udh ada id terus bisa masuk. Tapi tiba2 keluar lagi di suruh login lagi tsrus saya coba sign uo lagi malah kaya gini keluarnyapic.twitter.com/ev8jJvmMPJ,1,0,0,Indonesian,https://twitter.com/jinw00sus/status/954673835772583937
Jan 20,@rosdianarg,"Halo Joko. Deskripsi paket memang harus diperjelas. Even itu mau paket termahal dan atau termurah-pun juga begitu. Dulu sih perpanjang otomatis. Ahihihi

Kali ini pengguna harus atur strategi deh~pic.twitter.com/HWZcdBYHeG",1,0,0,Indonesian,https://twitter.com/rosdianarg/status/954673631333818370
Jan 20,@ChristinStefph,"@IndosatCare Terus2an deh, mau registrasi paket 55k dibilang ngga cukup pulsa. Seriously wth is wrong w/ your system?pic.twitter.com/uANuODWNNS",1,0,0,Indonesian,https://twitter.com/ChristinStefph/status/954608882466275328
